unit_id,golden,unit_state,trusted_judgments,last_judgment_at,category,category_confidence,category_gold,id,screenname,text
662824361,false,finalized,3,2015-02-18T13:22:00,Action,1,,390459000000000000,Nestle,"Beslenebilirim = I can eat well. Find out how we�۪re helping children in Turkey learn about healthy eating: http://t.co/y145zIYRYl #WFD2013"
662824362,false,finalized,3,2015-02-18T12:24:00,Information,1,,390401000000000000,Nestle,"We are helping address micronutrient deficiencies in the developing world http://t.co/XP3kKKIJpM #WFD2013 http://t.co/IAXHmJebga"
662824363,false,finalized,3,2015-02-18T11:31:00,Information,1,,295118000000000000,Nestle,"#Nestle CEO Paul Bulcke at #OFD #WEF: ���Managing the obesity epidemic requires a collaborative multi-stakeholder approach.�۝"
662824364,false,finalized,3,2015-02-18T11:31:00,Information,1,,294743000000000000,Nestle,"Our Chairman #PeterBrabeck is taking part in a session at the #WEF today on sustainable growth and development. #Nestlecsv"
662824365,false,finalized,3,2015-02-18T11:53:00,Action,1,,266898000000000000,Nestle,@TGCCCFL We have voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. More info: http://t.co/FvWc7mUr
662824366,false,finalized,3,2015-02-18T10:20:00,Action,0.6763,,266898000000000000,Nestle,@FOX59 We have voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. For further info: http://t.co/FvWc7mUr
662824367,false,finalized,3,2015-02-18T04:32:00,Information,0.6573,,266897000000000000,Nestle,@WTNH We have voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. For further info: http://t.co/FvWc7mUr
662824368,false,finalized,3,2015-02-18T12:58:00,Action,0.6604,,266897000000000000,Nestle,@7News We have voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. More info: http://t.co/FvWc7mUr
662824369,false,finalized,3,2015-02-18T04:32:00,Action,0.6775,,266896000000000000,Nestle,@FoodSafety We have voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. More info: http://t.co/FvWc7mUr
662824370,false,finalized,3,2015-02-18T13:18:00,Dialogue,0.3431,,266896000000000000,Nestle,@KIRO7Seattle We have voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. More info: http://t.co/FvWc7mUr
662824371,false,finalized,3,2015-02-18T09:29:00,Information,1,,246533000000000000,Nestle,"We have topped the Carbon Disclosure Project's 2012 list of global companies cutting greenhouse gas emissions: http://t.co/bsiIScm5 #nestle"
662824372,false,finalized,3,2015-02-18T13:14:00,Action,0.6728,,246275000000000000,Nestle,"What's your favorite healthy afternoon #snack? http://t.co/rcEqWH8Q"
662824373,false,finalized,3,2015-02-18T12:21:00,Action,1,,245673000000000000,Nestle,"@DandyUJSpA @FoodProdDaily Tests reconfirmed the safety of #Nestle NAN H.A. 1 Gold. More here: http://t.co/OsLjuDg1"
662824374,false,finalized,3,2015-02-18T11:55:00,Information,1,,243281000000000000,Nestle,Our Corporate Head of Agriculture writes for Global Food for Thought about a new approach to agricultural development: http://t.co/8lSAfEMR
662824375,false,finalized,3,2015-02-18T13:29:00,Dialogue,1,,229942000000000000,Nestle,"Congratulations Mirga Gra�_inyte-Tyla from Lithuania - winner of #Nestl̩ and Salzburg Festival Young Conductors Award! http://t.co/8ltGClBt"
662824376,false,finalized,3,2015-02-18T04:01:00,Information,1,,228462000000000000,Nestle,"We�۪ve reaffirmed our commitment to support more than 20,000 #coffee farmer households in Vietnam: http://t.co/DXLUzeBO #nestle"
662824377,false,finalized,3,2015-02-18T13:37:00,Information,0.6963,,218717000000000000,Nestle,"@zobomojo Read the most important action we will take in 2012 to tackle the #child #labour issue http://t.co/7r5jiNOW"
662824378,false,finalized,3,2015-02-18T05:21:00,Information,0.6747,,218717000000000000,Nestle,"@NYFairTrade Read the most important action we will take in 2012 to tackle the #child #labour issue http://t.co/7r5jiNOW"
662824379,false,finalized,3,2015-02-18T09:19:00,Action,1,,218716000000000000,Nestle,"@tnewmstweet Read the most important action we will take in 2012 to tackle the #child #labour issue http://t.co/7r5jiNOW"
662824380,false,finalized,3,2015-02-18T12:54:00,Action,0.66,,218716000000000000,Nestle,"@SamarJamal Read the most important action we will take in 2012 to tackle the #child #labour issue http://t.co/7r5jiNOW"
662824381,false,finalized,3,2015-02-18T13:44:00,Action,1,,218716000000000000,Nestle,"@tnewmstweet @hwhawksley Read the most important action we will take in 2012 to tackle the #child #labour issue http://t.co/7r5jiNOW"
662824382,false,finalized,3,2015-02-18T03:52:00,Information,1,,162490000000000000,Nestle,"We're taking part in important topics around food, energy and the economy being discussed at #WEF #Davos http://t.co/6vkhn3hp"
662824383,false,finalized,3,2015-02-18T11:43:00,Action,0.6663,,161854000000000000,Nestle,"Visit #MaisonCailler 2 reveal ur chocolate personality & receive ur customized boxes of the finest in Swiss chocolate! http://t.co/odV1R4Nt"
662824384,false,finalized,3,2015-02-18T05:16:00,Information,1,,141073000000000000,Nestle,"We're 1st food company to partner w/Fair Labor Association to take action against child labour on #cocoa farms #Nestle http://t.co/j9mnqgtc"
662824385,false,finalized,3,2015-02-18T06:47:00,Exclude,1,,90671900000000000,Nestle,@ana_paola_amaya @Maria_So3 Clarificaci�_n: Retiro voluntario de un lote de colados P�۪tit Pot ̼nicamente en Francia http://t.co/lhTURgB
662824386,false,finalized,3,2015-02-18T05:18:00,Exclude,1,,90464400000000000,Nestle,@Cakeandmakeup @djchaini Clarificaci�_n: Retiro voluntario de 1 lote de colados P�۪tit Pot ̼nicamente en Francia http://t.co/lhTURgB
662824387,false,finalized,3,2015-02-18T12:14:00,Exclude,1,,90454900000000000,Nestle,"@ricardochial @DavisZone #panama Clarificaci�_n: Retiro voluntario de un lote de colados P�۪tit Pot ̼nicamente en Francia http://t.co/lhTURgB"
662824388,false,finalized,3,2015-02-18T06:50:00,Exclude,1,,90453700000000000,Nestle,@IvonneVela @ClauDiaJuliaNaG Clarificaci�_n: Retiro voluntario de 1 lote de colados P�۪tit Pot ̼nicamente en Francia http://t.co/lhTURgB
662824389,false,finalized,3,2015-02-18T12:43:00,Information,1,,71300500000000000,Nestle,"Creating Shared Value is as valid in the developing as in the developed world, says Peter Brabeck-Letmathe #nestle #csv2011"
662824390,false,finalized,3,2015-02-18T04:27:00,Information,1,,50923800000000000,Nestle,"Peter Brabeck-Letmathe speaks to Reuters about how Creating Shared Value contrasts with philanthropy http://reut.rs/gRYFjr #CSV"
662824391,false,finalized,3,2015-02-18T13:06:00,Information,1,,18110518674,Nestle,Nestl̩ healthy kids expands work with Chinese schools http://twurl.nl/3bour4
662824392,false,finalized,3,2015-02-18T09:17:00,Information,1,,17564339823,Nestle,Nestle invests in Equatorial Africa http://twurl.nl/tihoag
662824393,false,finalized,3,2015-02-18T13:42:00,Information,1,,390755000000000000,Nestle,"#Nestle CEO  We believe in decentralisation. Food is local. We try to bring our decision making as close as possible to where consumers are"
662824394,false,finalized,3,2015-02-18T09:01:00,Information,1,,390750000000000000,Nestle,"#Nestle CEO  It's all about people. We are serious about finding the right people...and we pride ourselves on diversity."
662824395,false,finalized,3,2015-02-18T08:38:00,Information,1,,390712000000000000,Nestle,"#Nestle CEO: Today�۪s challenging environment is the right time to further reinforce the fundamentals of our business http://t.co/ioijTIJmNR"
662824396,false,finalized,3,2015-02-18T12:21:00,Information,1,,390709000000000000,Nestle,"#Nestle 2013 9mth sales: 1.1% organic growth in developed markets and 8.8% in emerging markets"
662824397,false,finalized,3,2015-02-18T08:36:00,Information,1,,391111000000000000,Nestle,"#Nestle's Laurent Freixe  Unemployment is also a big problem...the worst is youth unemployment. Europe needs its youth at work.  #wf13"
662824398,false,finalized,3,2015-02-18T13:42:00,Information,1,,391106000000000000,Nestle,"#nestle David Rennie: ���Food sustainability isn�۪t only about environment but also nutrition, social and economic aspects�۝ #epc_eu"
662824399,false,finalized,3,2015-02-18T09:32:00,Information,1,,392323000000000000,Nestle,We�۪re the 1. to sign up to a European initiative to increase fairness in the food supply chain http://t.co/So5WZdpuBD http://t.co/o9u8tzYrRR
662824400,false,finalized,3,2015-02-18T13:43:00,Information,1,,393024000000000000,Nestle,"���#Nestle among the first companies to sign up to supply chain initiative�۝ http://t.co/yENc84Vgc5 via @FoodNavigator"
662824401,false,finalized,3,2015-02-18T12:24:00,Action,1,,392919000000000000,Nestle,"1 year on: See what we've achieved with the Fair Labor Association http://t.co/m3u8Pm2ssK #childlabour #zerotolerance http://t.co/st33IWEdtr"
662824402,false,finalized,3,2015-02-18T12:59:00,Information,1,,393388000000000000,Nestle,"Barbara Rolls  We need to find effective strategies to build consumer demand for lower-energy-dense, nutritious foods.  #NINS2013"
662824403,false,finalized,3,2015-02-18T14:16:00,Information,1,,393388000000000000,Nestle,"Barbara Rolls  In one study we found that serving larger portions of fruit to children at a meal increased their intake by 70%  #NINS2013"
662824404,false,finalized,3,2015-02-18T12:20:00,Information,1,,393388000000000000,Nestle,"Barbara Rolls 2/2  ....these foods must also be nutrient dense, palatable and affordable.  #NINS2013"
662824405,false,finalized,3,2015-02-18T11:49:00,Information,1,,393387000000000000,Nestle,"Barbara Rolls 1/2  We need to increase availability &amp  consumption of foods that provide satisfying portions with fewer calories... #NINS2013"
662824406,false,finalized,3,2015-02-18T09:34:00,Information,1,,393387000000000000,Nestle,"Barbara Rolls  Simple strategies focusing on energy density of food may also help to prevent weight regain after weight loss.  #NINS2013"
662824407,false,finalized,3,2015-02-18T08:43:00,Information,1,,393385000000000000,Nestle,"Barbara Rolls 2/2 ...Serve larger portions of veg,fruit&amp low energy dense foods while moderating portions of high energy dense food #NINS2013"
662824408,false,finalized,3,2015-02-18T04:38:00,Information,0.6582,,393382000000000000,Nestle,"Barbara Rolls:  One study suggested that decreasing the energy density of food is associated with a reduction in energy intake.  #NINS2013"
662824409,false,finalized,3,2015-02-18T11:58:00,Information,1,,393379000000000000,Nestle,"Barbara Rolls:  What we need to consider is that the water content of food has the biggest impact on energy density.  #NINS2013"
662824410,false,finalized,3,2015-02-18T12:58:00,Information,1,,393369000000000000,Nestle,"Elaine Holmes:  Studies have shown that we acquire our gut microbiome from birth.  #NINS2013"
662824411,false,finalized,3,2015-02-18T13:45:00,Information,1,,393358000000000000,Nestle,"Barbara Cannon is talking about whether humans have 'brown fat' - a type of adipose tissue that generates body heat #NINS2013"
662824412,false,finalized,3,2015-02-18T13:43:00,Action,0.6977,,393324000000000000,Nestle,"#NINS2013 John Speakman study of correlation between parent/child body composition&amp physical activity available here: http://t.co/Q2U87CoLQb"
662824413,false,finalized,3,2015-02-18T12:18:00,Information,1,,393301000000000000,Nestle,"Adam Drewnowski:  In some developing countries we see the inverse, where higher income predicts higher obesity rates.  #NINS2013"
662824414,false,finalized,3,2015-02-18T04:21:00,Information,0.6573,,393284000000000000,Nestle,"Prof Bray:  Income inequality is related to obesity in many countries....there is a very strong relationship.  #NINS2013"
662824415,false,finalized,3,2015-02-18T08:42:00,Information,1,,393283000000000000,Nestle,"Prof Bray:  Sedentary activity went up steadily between 1960-2010...We do a lot less now than we did in 1960.  #NINS2013"
662824416,false,finalized,3,2015-02-18T09:04:00,Information,0.6643,,393280000000000000,Nestle,"Prof Bray  We seem to respond to beverages with calories in a different way to foods.  #NINS2013"
662824417,false,finalized,3,2015-02-18T12:55:00,Information,1,,393277000000000000,Nestle,"Prof Bray  If we don't halt obesity, healthcare costs of treating diabetes will be staggering for healthcare providers worldwide  #NINS2013"
662824418,false,finalized,3,2015-02-18T12:15:00,Action,1,,393273000000000000,Nestle,"#NINS2013 session 1 has begun, chaired by Mike Gibney, Institute of Food&amp Health, Uni College, Dublin. Live webcast: http://t.co/kVFrdgUpuO"
662824419,false,finalized,3,2015-02-18T13:58:00,Information,1,,393752000000000000,Nestle,"Gluckman  We've not thought enough about how you wean children to have optimal taste and food preferences.  #NINS2013"
662824420,false,finalized,3,2015-02-18T06:53:00,Information,1,,393752000000000000,Nestle,"Gluckman says if there's a public health measure that's needed urgently, it's preventing gestational diabetes #NINS2013"
662824421,false,finalized,3,2015-02-18T13:32:00,Information,1,,393751000000000000,Nestle,"Gluckman  30% of women in Asia's big cities get gestational diabetes. A high proportion of them go on to develop type 2 diabetes  #NINS2013"
662824422,false,finalized,3,2015-02-18T09:04:00,Information,0.6643,,393749000000000000,Nestle,"P Gluckman says a fetus takes signals from mother as indicators of environment it will be born into&amp adapts development accordingly #NINS2013"
662824423,false,finalized,3,2015-02-18T12:16:00,Information,1,,393748000000000000,Nestle,"Gluckman  We've not discussed at all how someone's willingess to exercise develops. It's an area that must be further investigated #NINS2013"
662824424,false,finalized,3,2015-02-18T09:36:00,Information,1,,393745000000000000,Nestle,"P Gluckman 2/2  ...that's why humans are fattest species on planet when we are born- fatter than a guinea pig, a whale or a seal.  #NINS2013"
662824425,false,finalized,3,2015-02-18T06:58:00,Information,1,,393745000000000000,Nestle,"P Gluckman 1/2  Fat is a critical buffer for the brain while it is developing in the very early years of life...  #NINS2013"
662824426,false,finalized,3,2015-02-18T06:56:00,Information,1,,393744000000000000,Nestle,"Gluckman  50% people in some low&amp mid income countries are obese. Prevention strategies here should be diff to developed countries  #NINS2013"
662824427,false,finalized,3,2015-02-18T12:41:00,Information,1,,393743000000000000,Nestle,"P Gluckman  Statistics show that populations in emerging countries have a higher vulnerability to non-communicable diseases  #NINS2013"
662824428,false,finalized,3,2015-02-18T05:13:00,Information,1,,393741000000000000,Nestle,"P Gluckman  There are, for example, important cultural differences in perceptions of body shape.  #NINS2013"
662824429,false,finalized,3,2015-02-18T11:20:00,Information,1,,393741000000000000,Nestle,"P Gluckman  We've not spent enough time thinking about the social, economic &amp  cultural contexts that relate to obesity  #NINS2013"
662824430,false,finalized,3,2015-02-18T08:55:00,Information,0.6643,,393739000000000000,Nestle,"B Rolls  A big behavorial component to this: when you're financially secure you're not worrying about where next meal coming from  #NINS2013"
662824431,false,finalized,3,2015-02-18T09:30:00,Information,1,,393734000000000000,Nestle,"Prof Bhutta  Tackling non-communicable disease requires public sector action and a strong agreement from agriculture &amp  industry  #NINS2013"
662824432,false,finalized,3,2015-02-18T03:59:00,Information,1,,393734000000000000,Nestle,"Z Bhutta  Many developing countries are facing problem of increasing life expectancy but not necessarily improved quality of life  #NINS2013"
662824433,false,finalized,3,2015-02-18T13:32:00,Information,1,,393733000000000000,Nestle,"Barbara Rolls 2/2 ... but studies of such education programmes often produce poor results. So we need to keep working on these.  #NINS2013"
662824434,false,finalized,3,2015-02-18T12:38:00,Information,1,,393733000000000000,Nestle,"Barbara Rolls 1/2  I think most of us believe educating people about what they're eating would be a good thing... #NINS2013"
662824435,false,finalized,3,2015-02-18T09:29:00,Information,1,,393732000000000000,Nestle,"Prof Bhutta  We need to link our agriculture and food systems holistically.  #NINS2013"
662824436,false,finalized,3,2015-02-18T13:57:00,Information,1,,393732000000000000,Nestle,"Z Bhutta: Problems with food&amp land systems include land acquistion, commodity speculation affecting food prices&amp lack of discussion #NINS2013"
662824437,false,finalized,3,2015-02-18T12:46:00,Information,1,,393729000000000000,Nestle,"Barbara Rolls  Diet and exercise are needed for your general health, we're not just talking about obesity.  #NINS2013"
662824438,false,finalized,3,2015-02-18T08:43:00,Information,1,,393700000000000000,Nestle,"Steven Heymsfield:  Chronic non-communicable disease is the major health problem of the day  #NINS2013"
662824439,false,finalized,3,2015-02-18T12:23:00,Information,1,,393698000000000000,Nestle,"John Foreyt  Longer-term treatments have shown promise in encouraging people to maintain healthier behaviours for the long-term  #NINS2013"
662824440,false,finalized,3,2015-02-18T13:35:00,Information,1,,393690000000000000,Nestle,"John Foreyt  Without social support it's really tough for people to lose weight.  #NINS2013"
662824441,false,finalized,3,2015-02-18T04:31:00,Information,1,,393690000000000000,Nestle,"Coffee farmer Cesar  - one of 147,000 working with  #nestle in the #nescafe plan creating #sharedvalue #CSVForum http://t.co/AyWkrKoEnv"
662824442,false,finalized,3,2015-02-18T08:50:00,Information,1,,393690000000000000,Nestle,"J Foreyt  The longer people stay in intervention treatment the longer they adhere to recommended patterns of activity &amp  diet  #NINS2013"
662824443,false,finalized,3,2015-02-18T13:38:00,Information,1,,393689000000000000,Nestle,"John Foreyt:  The goal of behavioural intervention is to help obese individuals adhere to a healthy lifestyle  #NINS2013"
662824444,false,finalized,3,2015-02-18T12:19:00,Information,1,,393688000000000000,Nestle,"John Foreyt:  Stress, anger, anxiety, boredom &amp depression are among the emotional factors that interfere with a healthy lifestyle  #NINS2013"
662824445,false,finalized,3,2015-02-18T13:23:00,Information,1,,393669000000000000,Nestle,"Berthold Koletzko: Children who are more hungry appear to be given solids by mothers earlier than those who are more satisfied. #NINS2013"
662824446,false,finalized,3,2015-02-18T09:07:00,Information,1,,393661000000000000,Nestle,"Berthold Koletzko, Children's Hospital, Uni of Munich is up now, talking about infant feeding practices &amp  development of obesity #NINS2013"
662824447,false,finalized,3,2015-02-18T03:59:00,Information,0.6809,,393652000000000000,Nestle,"James Hill  I think getting sedentary people to do even a little bit of regular activity would help their body weight regulation  #NINS2013"
662824448,false,finalized,3,2015-02-18T08:41:00,Information,1,,393648000000000000,Nestle,"James Hill  Available data suggests people do not necessarily reduce their energy intake when they reduce their physcial activity  #NINS2013"
662824449,false,finalized,3,2015-02-18T03:53:00,Information,1,,393646000000000000,Nestle,"James Hill  Another thing that's changed is housework - the amount of energy we expend doing work around the home has decreased  #NINS2013"
662824450,false,finalized,3,2015-02-18T10:34:00,Information,1,,393646000000000000,Nestle,"James Hill  In US there's been an increase in service jobs&amp decrease in jobs like manufacturing: a change from active to sedentary  #NINS2013"
662824451,false,finalized,3,2015-02-18T04:18:00,Information,1,,393645000000000000,Nestle,"James Hill  As society has changed we've become very good at engineering physical activity out of our lives.  #NINS2013"
662824452,false,finalized,3,2015-02-18T07:02:00,Action,0.6747,,393642000000000000,Nestle,"James Hill, Uni of Colorado is up now, looking at role of physical activity in obesity prevention. Webcast: http://t.co/kVFrdgUpuO #NINS2013"
662824453,false,finalized,3,2015-02-18T12:41:00,Information,0.6634,,393631000000000000,Nestle,"Keith Godfrey:  Maternal undernutrition, obesity, stress and diabetes are major drivers affecting a child's development  #NINS2013"
662824454,false,finalized,3,2015-02-18T13:47:00,Information,1,,393630000000000000,Nestle,"Keith Godfrey, Uni of Southhampton is up now - talking about how a poor start to a child's life can have lasting effects on health #NINS2013"
662824455,false,finalized,3,2015-02-18T12:40:00,Information,1,,393629000000000000,Nestle,"Dominique Belli:  Children who are obese are likely to experience more psychological &amp  social problems than children who are not  #NINS2013"
662824456,false,finalized,3,2015-02-18T04:42:00,Information,1,,393626000000000000,Nestle,"FIrst session is chaired by Dominique Belli of Children's Hospital, Geneva. He is talking about rates of childhood obesity #NINS2013"
662824457,false,finalized,3,2015-02-18T13:46:00,Information,1,,394952000000000000,Nestle,"@peterbretscher CSV is reconceiving products, redefining value chain&amp cluster dev.through tangible and intang. asset http://t.co/CsMkOr6GIN"
662824458,false,finalized,3,2015-02-18T04:27:00,Information,1,,394936000000000000,Nestle,"We do business in ways that both deliver long-term shareholder value and benefit society http://t.co/dJyz6CT52c #CSVForum"
662824459,false,finalized,3,2015-02-18T14:03:00,Information,1,,394936000000000000,Nestle,"@rmancillar CSV for us starts at the top and Nutrition, Water&amp Rural Development link through all strategic functions http://t.co/dJyz6CT52c"
662824460,false,finalized,3,2015-02-18T12:59:00,Information,1,,394923000000000000,Nestle,"We are empowering women in the cocoa supply chain http://t.co/RbAHGzcV30 #CSVForum"
662824461,false,finalized,3,2015-02-18T10:18:00,Action,1,,394922000000000000,Nestle,"Read about our #ruraldevelopment Framework, which will rollout to 21 countries by 2015 http://t.co/jGR4CO1npb #CSVForum"
662824462,false,finalized,3,2015-02-18T13:58:00,Information,0.646,,394883000000000000,Nestle,@BethFoodAg We r the first co. to develop commitments on nutrition &amp  founding member of IFBA http://t.co/44OBrfAn4B  http://t.co/uB7hEh1lYp
662824463,false,finalized,3,2015-02-18T05:13:00,Information,0.6614,,394879000000000000,Nestle,"@GBW99 Our factories r in 86 countries. 2013 we invested in Germany, Singapore, UK. Launched EUR Youth Emp.Initiative http://t.co/4EUEN8d5ly"
662824464,false,finalized,3,2015-02-18T04:33:00,Information,1,,394877000000000000,Nestle,"P. Bulcke: Education is directly linked to addressing malnutrition and Nestl̩ is determined to be part of the solution. #CSVForum"
662824465,false,finalized,3,2015-02-18T08:40:00,Information,1,,394872000000000000,Nestle,We�۪re working hard to do all we can to promote healthier lifestyles and diets for kids http://t.co/hw8oIHYMaI
662824466,false,finalized,3,2015-02-18T09:37:00,Information,1,,394872000000000000,Nestle,"Paul Bulcke:  #Nestle delivers more than 12bn fortified servings with micronutrients such as iron, iodine, zinc, vitamin A  #CSVForum"
662824467,false,finalized,3,2015-02-18T04:00:00,Information,1,,394871000000000000,Nestle,"P.Bulcke #Nestle CEO: Malnutrition seriously impairs human develpmnt and negatively affects labour productivity &amp  the economy #CSVForum"
662824468,false,finalized,3,2015-02-18T06:56:00,Information,1,,394867000000000000,Nestle,"Mexico has the highest obesity rates in the world, followed by the US @mnt_healthnews #CSVForum http://t.co/GgsbI2qJUV"
662824469,false,finalized,3,2015-02-18T09:27:00,Information,1,,394866000000000000,Nestle,"Malnutrition seriously impairs human development, we are committed to being part of the solution #CSVForum http://t.co/WlEHVUL7qr"
662824470,false,finalized,3,2015-02-18T14:04:00,Information,0.646,,394859000000000000,Nestle,@Josephnirico We support consumer�۪s right to know what is in their food http://t.co/mO6zM7P57Y
662824471,false,finalized,3,2015-02-18T13:23:00,Information,1,,394848000000000000,Nestle,"@MichaelEPorter  Business role was to do business&amp other actors like NGOs were on the front line of development. This is changing  #CSVForum"
662824472,false,finalized,3,2015-02-18T09:29:00,Information,1,,394834000000000000,Nestle,"Peter Brabeck:  Creating Shared Value helps us to tackle challenges in nutrition, water and rural development  #CSVForum"
662824473,false,finalized,3,2015-02-18T13:36:00,Information,1,,394833000000000000,Nestle,"P.Brabeck:  We do business in ways that both deliver long-term shareholder value and benefit society  #CSVForum"
662824474,false,finalized,3,2015-02-18T11:44:00,Action,1,,394782000000000000,Nestle,"The changing role of business in development . Join the debate on how to accelerate change at the Global #CSVForum http://t.co/gUyQMQPnMk"
662824475,false,finalized,3,2015-02-18T12:10:00,Action,1,,395844000000000000,Nestle,"It's #Halloween! How about starting your day with a spooky cup of @Nescafe to get you in the right mood! http://t.co/4ahX2stva4"
662824476,false,finalized,3,2015-02-18T09:03:00,Information,0.6643,,397376000000000000,Nestle,@WhistlerFoodie We aren�۪t patenting Nigella sativa. The patent won�۪t prevent the use for traditional&amp natural remedies http://t.co/vr5pxLVvlK
662824477,false,finalized,3,2015-02-18T12:19:00,Information,1,,397350000000000000,Nestle,"We pledge to accelerate #salt reduction in all our food brands worldwide http://t.co/xllA3Z1fSA http://t.co/NqPQGIEM9g"
662824478,false,finalized,3,2015-02-18T12:54:00,Action,1,,400304000000000000,Nestle,.@SayingGoodbyeUK @MentallyJaded Our Chairman thinks everyone has the right to free water. Please see his message: http://t.co/kmPanxN4fK
662824479,false,finalized,3,2015-02-18T05:26:00,Information,0.6614,,400246000000000000,Nestle,@shakirhusain @karachikhatmal Our Chairman thinks everyone has the right to free water http://t.co/kmPanxN4fK
662824480,false,finalized,3,2015-02-18T14:02:00,Dialogue,0.664,,400243000000000000,Nestle,.@carboncoach We believe access to water is a human right. We're not draining developing countries�۪ groundwater: http://t.co/dHUv1jvNjh
662824481,false,finalized,3,2015-02-18T09:16:00,Dialogue,0.6743,,400243000000000000,Nestle,.@bordershibs @JosieLong We're not draining Pakistan�۪s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824482,false,finalized,3,2015-02-18T13:50:00,Information,0.6631,,400242000000000000,Nestle,.@karachikhatmal @mohsin_hamid We're not draining Pakistan�۪s water We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824483,false,finalized,3,2015-02-18T12:02:00,Information,0.6675,,400241000000000000,Nestle,@SayingGoodbyeUK We're not draining Pakistan�۪s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824484,false,finalized,3,2015-02-18T09:08:00,Dialogue,0.6743,,400241000000000000,Nestle,.@RealDonnaDeVane We believe access to water is a human right. We're not draining developing countries�۪ groundwater http://t.co/dHUv1jvNjh
662824485,false,finalized,3,2015-02-18T11:55:00,Information,0.6675,,400240000000000000,Nestle,@Natureology We're not draining Pakistan�۪s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824486,false,finalized,3,2015-02-18T05:13:00,Information,1,,400239000000000000,Nestle,@AlixWiltonRegan We believe access to water is a human right. We're not draining developing countries�۪ groundwater: http://t.co/dHUv1jvNjh
662824487,false,finalized,3,2015-02-18T12:47:00,Action,1,,399952000000000000,Nestle,.@CEOemail We're not draining developing countries�۪ groundwater. Please take a look to find out the facts: http://t.co/dHUv1jvNjh
662824488,false,finalized,3,2015-02-18T13:38:00,Information,1,,399951000000000000,Nestle,.@HurtTheFurTrade We're not draining Pakistan�۪s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824489,false,finalized,3,2015-02-18T12:35:00,Information,0.6641,,399937000000000000,Nestle,.@TeresaForcadesF We believe access to water is a human right. We're not draining developing countries�۪ groundwater: http://t.co/dHUv1jvNjh
662824490,false,finalized,3,2015-02-18T12:34:00,Information,0.661,,399935000000000000,Nestle,.@adam_j666 We're not draining Pakistan�۪s water. We firmly believe access to water is a human right http://t.co/dHUv1jvNjh
662824491,false,finalized,3,2015-02-18T06:51:00,Action,1,,398846000000000000,Nestle,"We've launched Nestle Careers Facebook page! LIKE and learn more about working at #Nestle http://t.co/BallRJDB1K http://t.co/s5F9tJXY3z"
662824492,false,finalized,3,2015-02-18T12:15:00,Information,0.6675,,398829000000000000,Nestle,"@old_rake We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824493,false,finalized,3,2015-02-18T13:14:00,Information,0.6728,,398814000000000000,Nestle,"@onewhoseesdimly We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824494,false,finalized,3,2015-02-18T13:00:00,Information,1,,398806000000000000,Nestle,"@weetedscotland We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824495,false,finalized,3,2015-02-18T11:17:00,Information,0.6675,,398805000000000000,Nestle,"@Chimneychim We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824496,false,finalized,3,2015-02-18T13:06:00,Information,0.6689,,398804000000000000,Nestle,"@thetomslatter We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824497,false,finalized,3,2015-02-18T12:07:00,Information,0.6675,,398804000000000000,Nestle,"@treebu We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824498,false,finalized,3,2015-02-18T13:00:00,Information,1,,398802000000000000,Nestle,"@FoxgloveTales We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824499,false,finalized,3,2015-02-18T08:38:00,Information,0.6643,,398801000000000000,Nestle,"@MartinDospel We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824500,false,finalized,3,2015-02-18T11:50:00,Information,0.6675,,398785000000000000,Nestle,"@thomasinmanc We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824501,false,finalized,3,2015-02-18T13:10:00,Information,1,,398784000000000000,Nestle,"@rustyrockets We're not draining developing countries�۪ groundwater, we believe access to water is a human right http://t.co/dHUv1jvNjh"
662824502,false,finalized,3,2015-02-18T04:32:00,Information,1,,398766000000000000,Nestle,Nestl̩ Research Center receives The University of Tokyo Shokumon Award 2013 http://t.co/mAH5zwIqQS http://t.co/HhnAmgMt9a
